train_step,pc_metric,pc_steps,pc_total,pi_max_steps,pi_steps,test_acc,test_loss,lambda_gate,seed,dt,rollout_tol,rollout_steps,oracle_every,lambda_cap,log_path
100,16.0,16.0,16.0,16.0,,0.94,0.2721,0.302,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
120,16.0,16.0,16.0,16.0,,0.9418,0.2271,0.349,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
140,16.0,16.0,16.0,16.0,,0.9473,0.2646,0.241,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9512,0.213,0.345,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
180,16.0,16.0,16.0,16.0,,0.9526,0.2153,0.272,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
200,16.0,16.0,16.0,16.0,,0.9556,0.2607,0.293,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9527,0.2091,0.314,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9581,0.1782,0.314,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
260,16.0,16.0,16.0,16.0,,0.959,0.1795,0.34,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9488,0.1938,0.354,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9585,0.1985,0.419,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
320,16.0,16.0,16.0,16.0,,0.9619,0.1886,0.338,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9589,0.1788,0.364,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
360,16.0,16.0,16.0,16.0,,0.9615,0.1908,0.363,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9657,0.1746,0.272,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9616,0.1601,0.331,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9648,0.1705,0.292,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9613,0.1612,0.36,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
460,16.0,16.0,16.0,16.0,,0.9631,0.1697,0.291,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
480,16.0,16.0,16.0,16.0,,0.9642,0.1608,0.331,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9648,0.1444,0.434,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
520,16.0,16.0,16.0,16.0,,0.9666,0.1466,0.32,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
540,16.0,16.0,16.0,16.0,,0.9671,0.159,0.349,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
560,16.0,16.0,16.0,16.0,,0.9659,0.1589,0.33,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
580,16.0,16.0,16.0,16.0,,0.9685,0.1492,0.365,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
600,16.0,16.0,16.0,16.0,,0.9654,0.1555,0.418,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
620,16.0,16.0,16.0,16.0,,0.9664,0.1574,0.379,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
640,16.0,16.0,16.0,16.0,,0.966,0.1534,0.391,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
660,16.0,16.0,16.0,16.0,,0.9684,0.1571,0.34,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
680,16.0,16.0,16.0,16.0,,0.9631,0.1678,0.37,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
700,16.0,16.0,16.0,16.0,,0.9635,0.185,0.412,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
720,16.0,16.0,16.0,16.0,,0.9619,0.1575,0.353,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
740,16.0,16.0,16.0,16.0,,0.9634,0.1843,0.334,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
760,16.0,16.0,16.0,16.0,,0.9648,0.1563,0.368,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
780,16.0,16.0,16.0,16.0,,0.966,0.1595,0.309,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
800,16.0,16.0,16.0,16.0,,0.9671,0.1541,0.309,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
820,16.0,16.0,16.0,16.0,,0.9644,0.1747,0.32,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
840,16.0,16.0,16.0,16.0,,0.9643,0.1707,0.48,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
860,16.0,16.0,16.0,16.0,,0.9646,0.1817,0.317,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
880,16.0,16.0,16.0,16.0,,0.9618,0.1807,0.309,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
900,16.0,16.0,16.0,16.0,,0.962,0.1841,0.291,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
920,16.0,16.0,16.0,16.0,,0.9623,0.1718,0.287,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
940,16.0,16.0,16.0,16.0,,0.9616,0.1686,0.347,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
960,16.0,16.0,16.0,16.0,,0.9645,0.1629,0.316,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
980,16.0,16.0,16.0,16.0,,0.9613,0.16,0.37,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
1000,16.0,16.0,16.0,16.0,,0.9619,0.158,0.395,1,0.007,0.0002,16,3,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle3_devgpu.log
20,3.0,3.0,3.0,3.0,,0.8716,0.4217,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
40,3.0,3.0,3.0,3.0,,0.9078,0.3206,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
60,3.0,3.0,3.0,3.0,,0.9089,0.3021,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
80,3.0,3.0,3.0,3.0,,0.9299,0.2426,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
100,3.0,3.0,3.0,3.0,,0.9302,0.2389,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
120,3.0,3.0,3.0,3.0,,0.939,0.2078,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
140,3.0,3.0,3.0,3.0,,0.9461,0.1929,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
160,3.0,3.0,3.0,3.0,,0.9464,0.1759,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
180,3.0,3.0,3.0,3.0,,0.9545,0.1555,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
200,3.0,3.0,3.0,3.0,,0.9604,0.1393,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
220,3.0,3.0,3.0,3.0,,0.9557,0.1382,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
240,3.0,3.0,3.0,3.0,,0.9575,0.1362,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
260,3.0,3.0,3.0,3.0,,0.9609,0.1249,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
280,3.0,3.0,3.0,3.0,,0.9554,0.1474,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
300,3.0,3.0,3.0,3.0,,0.9593,0.1284,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
320,3.0,3.0,3.0,3.0,,0.9673,0.1114,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
340,3.0,3.0,3.0,3.0,,0.9629,0.1166,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
360,3.0,3.0,3.0,3.0,,0.9624,0.129,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
380,3.0,3.0,3.0,3.0,,0.962,0.1201,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
400,3.0,3.0,3.0,3.0,,0.9685,0.0999,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
420,3.0,3.0,3.0,3.0,,0.9684,0.0999,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
440,3.0,3.0,3.0,3.0,,0.9661,0.1157,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
460,3.0,3.0,3.0,3.0,,0.9702,0.1,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
480,3.0,3.0,3.0,3.0,,0.9707,0.0922,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
500,3.0,3.0,3.0,3.0,,0.9715,0.0944,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
520,3.0,3.0,3.0,3.0,,0.9706,0.095,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
540,3.0,3.0,3.0,3.0,,0.9682,0.1054,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
560,3.0,3.0,3.0,3.0,,0.9691,0.1,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
580,3.0,3.0,3.0,3.0,,0.9702,0.0983,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
600,3.0,3.0,3.0,3.0,,0.9727,0.0867,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
620,3.0,3.0,3.0,3.0,,0.9687,0.1023,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
640,3.0,3.0,3.0,3.0,,0.9725,0.0845,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
660,3.0,3.0,3.0,3.0,,0.9711,0.0872,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
680,3.0,3.0,3.0,3.0,,0.9662,0.1029,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
700,3.0,3.0,3.0,3.0,,0.9696,0.0949,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
720,3.0,3.0,3.0,3.0,,0.972,0.0912,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
740,3.0,3.0,3.0,3.0,,0.9722,0.0902,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
760,3.0,3.0,3.0,3.0,,0.972,0.0838,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
780,3.0,3.0,3.0,3.0,,0.975,0.0799,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
800,3.0,3.0,3.0,3.0,,0.9761,0.0799,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
820,3.0,3.0,3.0,3.0,,0.9764,0.0765,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
840,3.0,3.0,3.0,3.0,,0.9733,0.0842,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
860,3.0,3.0,3.0,3.0,,0.9705,0.0898,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
880,3.0,3.0,3.0,3.0,,0.9711,0.095,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
900,3.0,3.0,3.0,3.0,,0.9722,0.0824,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
920,3.0,3.0,3.0,3.0,,0.9747,0.0808,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
940,3.0,3.0,3.0,3.0,,0.9752,0.0766,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
960,3.0,3.0,3.0,3.0,,0.9763,0.0766,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
980,3.0,3.0,3.0,3.0,,0.9795,0.0653,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
1000,3.0,3.0,3.0,3.0,,0.9777,0.0727,0.0,1,0.007,0.0002,16,5,0.0,pi_plots_out/logs/seed1_lam0.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
20,16.0,16.0,16.0,16.0,,0.8646,0.7183,0.319,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
40,16.0,16.0,16.0,16.0,,0.906,0.4502,0.239,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
60,16.0,16.0,16.0,16.0,,0.9172,0.3538,0.371,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
80,3.0,3.0,3.0,3.0,,0.926,0.2937,0.309,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
100,16.0,16.0,16.0,16.0,,0.9293,0.2912,0.321,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
120,16.0,16.0,16.0,16.0,,0.9392,0.2494,0.346,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
140,3.0,3.0,3.0,3.0,,0.9434,0.277,0.29,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
160,16.0,16.0,16.0,16.0,,0.9435,0.2349,0.323,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
180,16.0,16.0,16.0,16.0,,0.9476,0.2454,0.293,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
200,16.0,16.0,16.0,16.0,,0.9503,0.2678,0.271,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
220,16.0,16.0,16.0,16.0,,0.9466,0.2394,0.318,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
240,16.0,16.0,16.0,16.0,,0.9506,0.2137,0.298,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
260,16.0,16.0,16.0,16.0,,0.9548,0.2051,0.344,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
280,16.0,16.0,16.0,16.0,,0.9492,0.194,0.389,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
300,16.0,16.0,16.0,16.0,,0.9508,0.2236,0.418,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
320,16.0,16.0,16.0,16.0,,0.9556,0.2209,0.273,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
340,16.0,16.0,16.0,16.0,,0.9508,0.2006,0.317,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
360,16.0,16.0,16.0,16.0,,0.9555,0.2164,0.36,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
380,16.0,16.0,16.0,16.0,,0.9603,0.196,0.271,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
400,16.0,16.0,16.0,16.0,,0.9549,0.2037,0.339,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
420,16.0,16.0,16.0,16.0,,0.9618,0.1806,0.32,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
440,16.0,16.0,16.0,16.0,,0.9571,0.1824,0.354,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
460,16.0,16.0,16.0,16.0,,0.9586,0.2055,0.259,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
480,16.0,16.0,16.0,16.0,,0.96,0.1904,0.261,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
500,16.0,16.0,16.0,16.0,,0.9596,0.1892,0.425,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
520,16.0,16.0,16.0,16.0,,0.9595,0.1759,0.351,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
540,16.0,16.0,16.0,16.0,,0.9603,0.1909,0.326,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
560,16.0,16.0,16.0,16.0,,0.9594,0.1771,0.349,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
580,16.0,16.0,16.0,16.0,,0.9622,0.1635,0.371,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
600,16.0,16.0,16.0,16.0,,0.9619,0.1809,0.302,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
620,16.0,16.0,16.0,16.0,,0.9625,0.1804,0.305,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
640,16.0,16.0,16.0,16.0,,0.9603,0.1876,0.396,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
660,16.0,16.0,16.0,16.0,,0.9576,0.1871,0.418,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
680,16.0,16.0,16.0,16.0,,0.9585,0.1847,0.341,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
700,16.0,16.0,16.0,16.0,,0.9559,0.2037,0.325,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
720,16.0,16.0,16.0,16.0,,0.9515,0.1928,0.399,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
740,16.0,16.0,16.0,16.0,,0.9501,0.2116,0.308,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
760,16.0,16.0,16.0,16.0,,0.9496,0.2144,0.361,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
780,16.0,16.0,16.0,16.0,,0.9566,0.1858,0.289,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
800,16.0,16.0,16.0,16.0,,0.9567,0.1925,0.293,1,0.007,0.0002,16,5,1.0,pi_plots_out/logs/seed1_lam1.0_dt0.007_tol0.0002_steps16_oracle5_devgpu.log
